wavelength_nm,p_value,q_FDR_BH
450.0,5.172735611129154e-33,7.549372294188427e-32
451.0,5.172735611129154e-33,7.549372294188427e-32
452.0,5.172735611129154e-33,7.549372294188427e-32
453.0,5.172735611129154e-33,7.549372294188427e-32
454.0,5.172735611129154e-33,7.549372294188427e-32
455.0,5.172735611129154e-33,7.549372294188427e-32
456.0,5.172735611129154e-33,7.549372294188427e-32
457.0,5.172735611129154e-33,7.549372294188427e-32
458.0,5.172735611129154e-33,7.549372294188427e-32
459.0,5.172735611129154e-33,7.549372294188427e-32
460.0,5.172735611129154e-33,7.549372294188427e-32
461.0,5.172735611129154e-33,7.549372294188427e-32
462.0,5.172735611129154e-33,7.549372294188427e-32
463.0,5.172735611129154e-33,7.549372294188427e-32
464.0,5.172735611129154e-33,7.549372294188427e-32
465.0,5.172735611129154e-33,7.549372294188427e-32
466.0,5.172735611129154e-33,7.549372294188427e-32
467.0,5.172735611129154e-33,7.549372294188427e-32
468.0,5.172735611129154e-33,7.549372294188427e-32
469.0,5.172735611129154e-33,7.549372294188427e-32
470.0,5.172735611129154e-33,7.549372294188427e-32
471.0,5.172735611129154e-33,7.549372294188427e-32
472.0,5.172735611129154e-33,7.549372294188427e-32
473.0,5.172735611129154e-33,7.549372294188427e-32
474.0,5.172735611129154e-33,7.549372294188427e-32
475.0,5.172735611129154e-33,7.549372294188427e-32
476.0,5.172735611129154e-33,7.549372294188427e-32
477.0,5.172735611129154e-33,7.549372294188427e-32
478.0,5.172735611129154e-33,7.549372294188427e-32
479.0,5.172735611129154e-33,7.549372294188427e-32
480.0,5.172735611129154e-33,7.549372294188427e-32
481.0,5.172735611129154e-33,7.549372294188427e-32
482.0,5.172735611129154e-33,7.549372294188427e-32
483.0,5.172735611129154e-33,7.549372294188427e-32
484.0,5.172735611129154e-33,7.549372294188427e-32
485.0,5.172735611129154e-33,7.549372294188427e-32
486.0,5.172735611129154e-33,7.549372294188427e-32
487.0,5.172735611129154e-33,7.549372294188427e-32
488.0,5.172735611129154e-33,7.549372294188427e-32
489.0,5.172735611129154e-33,7.549372294188427e-32
490.0,5.172735611129154e-33,7.549372294188427e-32
491.0,5.172735611129154e-33,7.549372294188427e-32
492.0,5.172735611129154e-33,7.549372294188427e-32
493.0,5.172735611129154e-33,7.549372294188427e-32
494.0,5.172735611129154e-33,7.549372294188427e-32
495.0,5.172735611129154e-33,7.549372294188427e-32
496.0,5.172735611129154e-33,7.549372294188427e-32
497.0,5.172735611129154e-33,7.549372294188427e-32
498.0,5.172735611129154e-33,7.549372294188427e-32
499.0,5.172735611129154e-33,7.549372294188427e-32
500.0,5.172735611129154e-33,7.549372294188427e-32
501.0,5.172735611129154e-33,7.549372294188427e-32
502.0,5.172735611129154e-33,7.549372294188427e-32
503.0,5.172735611129154e-33,7.549372294188427e-32
504.0,5.172735611129154e-33,7.549372294188427e-32
505.0,5.172735611129154e-33,7.549372294188427e-32
506.0,5.172735611129154e-33,7.549372294188427e-32
507.0,5.172735611129154e-33,7.549372294188427e-32
508.0,5.172735611129154e-33,7.549372294188427e-32
509.0,5.172735611129154e-33,7.549372294188427e-32
510.0,5.172735611129154e-33,7.549372294188427e-32
511.0,5.337196404960126e-33,7.549372294188427e-32
512.0,5.337196404960126e-33,7.549372294188427e-32
513.0,5.681856496970077e-33,7.717541506811674e-32
514.0,5.8623863082252896e-33,7.757260850432302e-32
515.0,7.071610829102273e-33,8.898082092324394e-32
516.0,9.966899868417295e-33,1.169697273261947e-31
517.0,1.1646352599607223e-32,1.257193114831285e-31
518.0,1.799560452828297e-32,1.8640901458337561e-31
519.0,3.24132270439489e-32,3.242903837421424e-31
520.0,5.310218855349743e-32,5.261477716097741e-31
521.0,7.920560828917547e-32,7.662768990617871e-31
522.0,9.234448573430049e-32,8.809234429816294e-31
523.0,1.756175079469444e-31,1.6079978071392096e-30
524.0,3.995751642725623e-31,3.472579075945022e-30
525.0,9.04707941377803e-31,7.636032871464503e-30
526.0,4.305899622736517e-30,3.154071473654499e-29
527.0,1.2180994163847208e-29,8.411858259276304e-29
528.0,6.702499242771843e-29,4.295883108414078e-28
529.0,3.403875599881454e-28,2.059394942583145e-27
530.0,1.7918644941983078e-27,1.0323354150563847e-26
531.0,9.222735998518969e-27,5.0712685074966235e-26
532.0,2.1333868984987462e-26,1.1514675075844548e-25
533.0,7.84165884889859e-26,4.102867933441584e-25
534.0,2.2837421426928886e-25,1.1152274130150273e-24
535.0,5.908956455303858e-25,2.7112460156215243e-24
536.0,1.290931006431504e-24,5.7062489098944284e-24
537.0,3.859819042105404e-24,1.6222313228192997e-23
538.0,1.2348293332136448e-23,4.975707195326494e-23
539.0,3.424194451752075e-23,1.3226031677106414e-22
540.0,8.478538838951955e-23,3.179064562831894e-22
541.0,1.8798103002725768e-22,6.835976818899034e-22
542.0,3.7412534231333026e-22,1.3161768046048721e-21
543.0,7.7930230960616e-22,2.650661752905861e-21
544.0,1.165440813544333e-21,3.8866977375275234e-21
545.0,2.1245878626670553e-21,6.840705975400519e-21
546.0,4.703156372964673e-21,1.4527370061672507e-20
547.0,7.514441244791657e-21,2.286664539030814e-20
548.0,1.227395125940681e-20,3.6696609377614236e-20
549.0,1.7702693342641977e-20,5.246853185803279e-20
550.0,2.2037347453729944e-20,6.484734523328567e-20
551.0,2.809136696426418e-20,8.184004778935487e-20
552.0,3.170815571493025e-20,9.224599627137863e-20
553.0,3.492989748719606e-20,1.0104544392981539e-19
554.0,2.809136696426418e-20,8.184004778935487e-20
555.0,2.4882975925286708e-20,7.301142149179262e-20
556.0,1.7276508181435296e-20,5.127947652695194e-20
557.0,1.1129088743713626e-20,3.337099563356235e-20
558.0,5.454663059741742e-21,1.672274130871497e-20
559.0,2.593174294884908e-21,8.258696395666065e-21
560.0,1.1950596679396656e-21,3.9597211291506526e-21
561.0,4.247540230724089e-22,1.4866390807534313e-21
562.0,1.2798025357660316e-22,4.729504506047082e-22
563.0,2.708511170552715e-23,1.0561133860843381e-22
564.0,9.003804789192364e-24,3.6713327281577614e-23
565.0,2.730706784165602e-24,1.1668082529840937e-23
566.0,6.23728448644573e-25,2.8555068039509358e-24
567.0,1.83560270478695e-25,9.341987959101821e-25
568.0,2.74045500140739e-26,1.4675386965761245e-25
569.0,7.792987925562582e-27,4.308198985263842e-26
570.0,2.822100831272039e-27,1.6078135569274867e-26
571.0,6.983793919098751e-28,4.1398154127374386e-27
572.0,1.2722658453290914e-28,7.931359418753698e-28
573.0,5.003258006186796e-29,3.257676879583847e-28
574.0,1.6370515369631937e-29,1.1191975674371701e-28
575.0,7.580021961056394e-30,5.39813369518287e-29
576.0,3.599861619820523e-30,2.6558691303064364e-29
577.0,1.807866890075138e-30,1.4655869531794895e-29
578.0,1.298869297757855e-30,1.0873391549801473e-29
579.0,9.609784878281092e-31,8.077733108751853e-30
580.0,7.547841972895062e-31,6.423495388550943e-30
581.0,6.488905755729251e-31,5.5453107104169555e-30
582.0,5.249735507662698e-31,4.5051077515548925e-30
583.0,4.650316826612209e-31,4.007478912345227e-30
584.0,4.245812744601279e-31,3.674329932142288e-30
585.0,3.8762604329311214e-31,3.3830681480603106e-30
586.0,3.6478178457483893e-31,3.1972967528333104e-30
587.0,3.538660331691308e-31,3.11493233489222e-30
588.0,3.4327462587206176e-31,3.0347252485499943e-30
589.0,3.133521810277115e-31,2.78218754670059e-30
590.0,2.7744699076509375e-31,2.4741033828661187e-30
591.0,2.691284250402525e-31,2.4104034923910823e-30
592.0,2.45629637737879e-31,2.2095894166683764e-30
593.0,2.1743776141199492e-31,1.9646028575154257e-30
594.0,2.0457125647789703e-31,1.856529411664455e-30
595.0,1.756175079469444e-31,1.6079978071392096e-30
596.0,1.7033493202127067e-31,1.573679935025343e-30
597.0,1.5073644661402631e-31,1.3989160724224794e-30
598.0,1.417940778566054e-31,1.3219075167449893e-30
599.0,1.3752246180176062e-31,1.287938671942516e-30
600.0,1.3337863673337234e-31,1.2548604767896637e-30
601.0,1.0764485112634898e-31,1.017417463871621e-30
602.0,1.0124394805001348e-31,9.613487844934151e-31
603.0,9.234448573430049e-32,8.809234429816294e-31
604.0,8.684757221269155e-32,8.362646507428656e-31
605.0,7.448581141139211e-32,7.240303279846693e-31
606.0,6.00611395321197e-32,5.865971294303691e-31
607.0,5.647533470867056e-32,5.542148874999202e-31
608.0,3.78267659439641e-32,3.7661503374306005e-31
609.0,3.046990681567871e-32,3.0634205332822075e-31
610.0,2.864232981429915e-32,2.893862977789535e-31
611.0,2.4535813184858223e-32,2.4912352892150602e-31
612.0,2.3787573846196806e-32,2.4272793014203803e-31
613.0,2.101453686112876e-32,2.165870105636939e-31
614.0,1.691237958627477e-32,1.7607761691091144e-31
615.0,1.4479363939225817e-32,1.5151620122118444e-31
616.0,1.403620515916779e-32,1.4763208605873405e-31
617.0,1.403620515916779e-32,1.4763208605873405e-31
618.0,1.3606518626201588e-32,1.445956979395827e-31
619.0,1.2785947487082666e-32,1.3658322029170076e-31
620.0,1.201454067100786e-32,1.2901477966616292e-31
621.0,1.1646352599607223e-32,1.257193114831285e-31
622.0,1.1646352599607223e-32,1.257193114831285e-31
623.0,1.0943260289573442e-32,1.200247425343055e-31
624.0,1.0607688582482795e-32,1.169697273261947e-31
625.0,1.0607688582482795e-32,1.169697273261947e-31
626.0,1.0607688582482795e-32,1.169697273261947e-31
627.0,1.0607688582482795e-32,1.169697273261947e-31
628.0,1.0607688582482795e-32,1.169697273261947e-31
629.0,1.0607688582482795e-32,1.169697273261947e-31
630.0,1.0607688582482795e-32,1.169697273261947e-31
631.0,1.0607688582482795e-32,1.169697273261947e-31
632.0,1.0607688582482795e-32,1.169697273261947e-31
633.0,1.0607688582482795e-32,1.169697273261947e-31
634.0,1.0607688582482795e-32,1.169697273261947e-31
635.0,9.661073737427702e-33,1.1453677592753882e-31
636.0,9.077103127559654e-33,1.082391774106096e-31
637.0,8.798402803370369e-33,1.055293809924715e-31
638.0,8.798402803370369e-33,1.055293809924715e-31
639.0,8.528202452658589e-33,1.0349907236924715e-31
640.0,7.766065032406775e-33,9.481071060396605e-32
641.0,7.766065032406775e-33,9.481071060396605e-32
642.0,7.527366171506534e-33,9.35674425318782e-32
643.0,7.071610829102273e-33,8.898082092324394e-32
644.0,7.071610829102273e-33,8.898082092324394e-32
645.0,6.854119017753431e-33,8.786123815882679e-32
646.0,6.643271785328636e-33,8.569402787238386e-32
647.0,6.643271785328636e-33,8.569402787238386e-32
648.0,6.240710656239086e-33,8.152673602513609e-32
649.0,5.8623863082252896e-33,7.757260850432302e-32
650.0,5.8623863082252896e-33,7.757260850432302e-32
651.0,5.681856496970077e-33,7.717541506811674e-32
652.0,5.681856496970077e-33,7.717541506811674e-32
653.0,5.681856496970077e-33,7.717541506811674e-32
654.0,5.506849125163107e-33,7.717541506811674e-32
655.0,5.337196404960126e-33,7.549372294188427e-32
656.0,5.337196404960126e-33,7.549372294188427e-32
657.0,5.337196404960126e-33,7.549372294188427e-32
658.0,5.337196404960126e-33,7.549372294188427e-32
659.0,5.172735611129154e-33,7.549372294188427e-32
660.0,5.172735611129154e-33,7.549372294188427e-32
661.0,5.172735611129154e-33,7.549372294188427e-32
662.0,5.172735611129154e-33,7.549372294188427e-32
663.0,5.172735611129154e-33,7.549372294188427e-32
664.0,5.172735611129154e-33,7.549372294188427e-32
665.0,5.172735611129154e-33,7.549372294188427e-32
666.0,5.172735611129154e-33,7.549372294188427e-32
667.0,5.172735611129154e-33,7.549372294188427e-32
668.0,5.172735611129154e-33,7.549372294188427e-32
669.0,5.172735611129154e-33,7.549372294188427e-32
670.0,5.172735611129154e-33,7.549372294188427e-32
671.0,5.172735611129154e-33,7.549372294188427e-32
672.0,5.172735611129154e-33,7.549372294188427e-32
673.0,5.172735611129154e-33,7.549372294188427e-32
674.0,5.172735611129154e-33,7.549372294188427e-32
675.0,5.172735611129154e-33,7.549372294188427e-32
676.0,5.172735611129154e-33,7.549372294188427e-32
677.0,5.172735611129154e-33,7.549372294188427e-32
678.0,5.172735611129154e-33,7.549372294188427e-32
679.0,5.172735611129154e-33,7.549372294188427e-32
680.0,5.172735611129154e-33,7.549372294188427e-32
681.0,5.172735611129154e-33,7.549372294188427e-32
682.0,5.172735611129154e-33,7.549372294188427e-32
683.0,5.172735611129154e-33,7.549372294188427e-32
684.0,5.172735611129154e-33,7.549372294188427e-32
685.0,5.337196404960126e-33,7.549372294188427e-32
686.0,5.337196404960126e-33,7.549372294188427e-32
687.0,5.681856496970077e-33,7.717541506811674e-32
688.0,5.8623863082252896e-33,7.757260850432302e-32
689.0,6.048611565707301e-33,7.952373282862612e-32
690.0,7.295955101168228e-33,9.124392629570752e-32
691.0,7.766065032406775e-33,9.481071060396605e-32
692.0,1.0607688582482795e-32,1.169697273261947e-31
693.0,2.1676131128945012e-32,2.222887247273311e-31
694.0,5.647533470867056e-32,5.542148874999202e-31
695.0,1.8667547246935935e-31,1.701650640154027e-30
696.0,8.77811785765016e-31,7.439636250429951e-30
697.0,3.1294924836977854e-29,2.090745629988325e-28
698.0,1.1540857821525795e-26,6.328957056670963e-26
699.0,4.46853688469023e-22,1.558668222874092e-21
700.0,2.4911088593478316e-18,6.362720137636865e-18
701.0,4.484601614646487e-16,9.932956708034499e-16
702.0,3.475680098685182e-14,6.209599200699746e-14
703.0,4.966981244286418e-12,7.339537847284901e-12
704.0,7.715625942318688e-10,8.623841312095711e-10
705.0,3.501622628724308e-08,3.756186198490353e-08
706.0,1.6926826922776439e-06,1.7667644793188028e-06
707.0,4.646308065399083e-05,4.750537309139341e-05
708.0,0.00041984517438529897,0.00042777071667374477
709.0,0.002542877412392747,0.0025844606406429755
710.0,0.01264852738024829,0.0128235935031583
711.0,0.041194667485994374,0.04166186539140753
712.0,0.09960763251245593,0.10058850530923048
713.0,0.1784770259800429,0.17988028515236756
714.0,0.2552599025612938,0.2567621678044206
715.0,0.3210945397824163,0.32250974588331827
716.0,0.3674279080428253,0.3686862227963966
717.0,0.38564872762314806,0.3865911731940746
718.0,0.37297633044425393,0.3740706375262419
719.0,0.33004201138532413,0.33133439322139
720.0,0.26404269313673656,0.26546645275659153
721.0,0.1887485815150797,0.19013916536710632
722.0,0.11912736622726008,0.12018210926321221
723.0,0.06553885529045013,0.06624947865978965
724.0,0.02383690268517427,0.02414295674434194
725.0,0.007125567089609726,0.00723133998059849
726.0,0.0016290201554453715,0.001657301755366298
727.0,0.00014020573097535337,0.00014306564887087053
728.0,9.833882831910214e-06,1.0145519963907368e-05
729.0,3.9211906640123177e-07,4.1327656998403206e-07
730.0,1.101532854489689e-08,1.1991740363897835e-08
731.0,9.790457945379447e-11,1.283902125701614e-10
732.0,1.212670105963814e-12,1.923578025778641e-12
733.0,2.960720904233202e-14,5.3080756770824284e-14
734.0,1.557968616361325e-16,3.530821692991246e-16
735.0,2.10188028152684e-19,5.857277795396126e-19
736.0,3.1637573000254307e-21,9.921813795645502e-21
737.0,1.371642757161013e-23,5.483897261086234e-23
738.0,2.546897988419402e-25,1.2320018335491024e-24
739.0,9.222735998518969e-27,5.0712685074966235e-26
740.0,6.226939733908777e-28,3.7126318006531695e-27
741.0,1.514414849557287e-28,9.35561703747589e-28
742.0,3.8434285472910366e-29,2.534685514628269e-28
743.0,2.4017130167039142e-29,1.615053572872042e-28
744.0,3.519560574817247e-29,2.328586689983927e-28
745.0,5.624466567071931e-29,3.6390476116922807e-28
746.0,7.532669494026086e-29,4.783128523915636e-28
747.0,1.1660176509128103e-28,7.2911652500676035e-28
748.0,3.307129346791452e-28,2.0067817426832154e-27
749.0,9.568584301849749e-28,5.623256849024021e-27
750.0,2.4490993164909543e-27,1.3991929521233837e-26
751.0,4.43706626348533e-27,2.5001161830792342e-26
752.0,6.583299638583639e-27,3.6691161844388705e-26
753.0,1.2551829048694807e-26,6.846755685870493e-26
754.0,2.817680986027772e-26,1.504964505818479e-25
755.0,6.118548802925092e-26,3.2260009241129467e-25
756.0,1.3584108953857983e-25,7.000253131749428e-25
757.0,3.343639621542231e-25,1.5837886521439065e-24
758.0,7.741381182211362e-25,3.504982959098345e-24
759.0,1.5999217480610148e-24,6.981786181432216e-24
760.0,3.1198786244396728e-24,1.3248180245809044e-23
761.0,6.220903349031411e-24,2.5723937033998838e-23
762.0,9.244294516393227e-24,3.761914296254466e-23
763.0,1.5639335908622153e-23,6.228403485161948e-23
764.0,2.4400480835161105e-23,9.568907493865282e-23
765.0,3.424194451752075e-23,1.3226031677106414e-22
766.0,4.925950017613047e-23,1.8779039937034127e-22
767.0,7.452240008085497e-23,2.8096588706954693e-22
768.0,9.896150348789709e-23,3.690364430066853e-22
769.0,1.4928278151421785e-22,5.487078582180301e-22
770.0,1.7408928108599108e-22,6.364654465371974e-22
771.0,2.19139005314089e-22,7.926880068768899e-22
772.0,2.6876009540690943e-22,9.60325706758835e-22
773.0,3.1313151590554193e-22,1.1111293064399074e-21
774.0,3.647408038204442e-22,1.2853666471404314e-21
775.0,4.1411334611780816e-22,1.451874312628418e-21
776.0,5.2021069330413515e-22,1.802284006700644e-21
777.0,5.7561294639776575e-22,1.9908636645224576e-21
778.0,6.368474683885032e-22,2.191567378632248e-21
779.0,7.225223126993159e-22,2.4739453478235342e-21
780.0,7.599014913283375e-22,2.597596597857367e-21
781.0,7.991931075546176e-22,2.7138163304545045e-21
782.0,8.619292689150948e-22,2.9171896543644546e-21
783.0,9.064358227269424e-22,3.057730053310788e-21
784.0,9.77492556301026e-22,3.2866184147104982e-21
785.0,1.0540561761407982e-21,3.532466041282316e-21
786.0,1.0540561761407982e-21,3.532466041282316e-21
787.0,1.0808731373445005e-21,3.616428718912839e-21
788.0,1.1950596679396656e-21,3.9597211291506526e-21
789.0,1.1950596679396656e-21,3.9597211291506526e-21
790.0,1.2884580721806796e-21,4.248597276595778e-21
791.0,1.3890724360746965e-21,4.565685202546799e-21
792.0,1.4243081572895511e-21,4.666543179873593e-21
793.0,1.535407887876395e-21,5.0065525882901205e-21
794.0,1.535407887876395e-21,5.0065525882901205e-21
795.0,1.7839598981479502e-21,5.789401504907351e-21
796.0,2.0211867778866126e-21,6.518009562021137e-21
797.0,2.178233689073349e-21,7.002440903274983e-21
798.0,2.3473421513519834e-21,7.534270348079683e-21
799.0,2.467231217820589e-21,7.882073563473564e-21
800.0,2.5294274622958977e-21,8.068204860293757e-21
801.0,2.794105160262392e-21,8.83006114591397e-21
802.0,2.7254735202338028e-21,8.639793183925084e-21
803.0,2.6585099318490112e-21,8.440563266598021e-21
804.0,2.794105160262392e-21,8.83006114591397e-21
805.0,3.1637573000254307e-21,9.921813795645502e-21
806.0,3.1637573000254307e-21,9.921813795645502e-21
807.0,3.408353384848791e-21,1.0656299988300109e-20
808.0,3.493971065046262e-21,1.0907358682511238e-20
809.0,3.76379508295361e-21,1.1714026881848034e-20
810.0,3.9550251772979194e-21,1.2271946503234541e-20
811.0,4.476171559309091e-21,1.3868017927708377e-20
812.0,4.703156372964673e-21,1.4527370061672507e-20
813.0,5.321639174252967e-21,1.6339344231127e-20
814.0,6.482526364399978e-21,1.97852106746791e-20
815.0,7.514441244791657e-21,2.286664539030814e-20
816.0,8.089725051907632e-21,2.4580779379944522e-20
817.0,8.291001368714507e-21,2.51550943893986e-20
818.0,9.845514247229732e-21,2.9652202233580297e-20
819.0,1.1977261860516386e-20,3.5861845366305265e-20
820.0,1.6057889053195994e-20,4.780076988113931e-20
821.0,2.048701774551143e-20,6.045881064178985e-20
822.0,2.6761678255454557e-20,7.841171728848184e-20
823.0,3.328050763045978e-20,9.668317443353118e-20
824.0,4.340972567444682e-20,1.250468361773742e-19
825.0,6.37986545628458e-20,1.8275284987206246e-19
826.0,7.367658387741363e-20,2.1016783523306723e-19
827.0,9.8186667677885e-20,2.7853506971969865e-19
828.0,1.3709938436881433e-19,3.85721313224195e-19
829.0,1.7387901866372662e-19,4.858663041952361e-19
830.0,2.2565527215599295e-19,6.254310313404616e-19
831.0,3.450826810457627e-19,9.474760091363578e-19
832.0,4.0682823281609413e-19,1.1140249739730428e-18
833.0,5.0247635389723845e-19,1.3686308125408182e-18
834.0,5.78258051438945e-19,1.5667202952460718e-18
835.0,9.658702438539322e-19,2.5827899219614274e-18
836.0,1.2467858471967928e-18,3.2953064079904923e-18
837.0,1.8900138337032887e-18,4.906858699905627e-18
838.0,2.4911088593478316e-18,6.362720137636865e-18
839.0,3.6777049000703e-18,9.243839154465914e-18
840.0,5.934913760242087e-18,1.470109676601029e-17
841.0,8.338511446220736e-18,2.0215469239005592e-17
842.0,1.3091057621604104e-17,3.140322711334505e-17
843.0,1.752589678559366e-17,4.174868096080441e-17
844.0,2.1918629044101493e-17,5.197122331728574e-17
845.0,3.576746991309609e-17,8.374324291296814e-17
846.0,4.463709162975529e-17,1.042718393310115e-16
847.0,6.079961630262443e-17,1.4106336316366824e-16
848.0,7.915577462881225e-17,1.8282488036452016e-16
849.0,9.85483574201699e-17,2.260880101440363e-16
850.0,1.3089830937423996e-16,2.9863451893945067e-16
851.0,1.5922042604019034e-16,3.6004530739628487e-16
852.0,2.110847055428294e-16,4.741891906553594e-16
853.0,2.3016425833210754e-16,5.1535687100344165e-16
854.0,2.9819736922295344e-16,6.655090362092248e-16
855.0,3.618929948934542e-16,8.050352847358725e-16
856.0,3.859700643245132e-16,8.576647908229433e-16
857.0,4.990997689898228e-16,1.1030750282307399e-15
858.0,6.048388222661127e-16,1.3281846086378983e-15
859.0,6.72823158562242e-16,1.4743165579179043e-15
860.0,8.1468408728836845e-16,1.7681662042629033e-15
861.0,9.85924289631371e-16,2.0933030207390705e-15
862.0,1.3533628076210222e-15,2.8009557199099054e-15
863.0,1.6354781247224387e-15,3.3376772475678826e-15
864.0,1.975337639575261e-15,3.999424974105489e-15
865.0,2.64683416054574e-15,5.260326417906311e-15
866.0,3.2595342960124035e-15,6.391304819427763e-15
867.0,4.268560559332227e-15,8.24370782221318e-15
868.0,4.832535104004879e-15,9.306600467900477e-15
869.0,6.063313552284201e-15,1.153604461570955e-14
870.0,6.449448862002184e-15,1.222534160440525e-14
871.0,7.14747280090977e-15,1.3511029230106856e-14
872.0,7.758977499817626e-15,1.4653464873044153e-14
873.0,9.718726788805164e-15,1.8203752186154693e-14
874.0,1.1442499488912556e-14,2.1315682517492873e-14
875.0,1.431273900592603e-14,2.6470178269751387e-14
876.0,1.6165711007581955e-14,2.9789643554852285e-14
877.0,2.1456510603060968e-14,3.908286256383485e-14
878.0,2.7321660734925193e-14,4.9111942302656946e-14
879.0,3.020736576359118e-14,5.406222267113918e-14
880.0,3.690694424982384e-14,6.565146804543685e-14
881.0,4.330087359905966e-14,7.675893841976781e-14
882.0,5.180100968932707e-14,9.143190264441465e-14
883.0,6.193644339418716e-14,1.0885316658224324e-13
884.0,7.54924554286978e-14,1.3199916972230107e-13
885.0,8.840194902379397e-14,1.5378490029499697e-13
886.0,1.0146097318247773e-13,1.760545313005599e-13
887.0,1.0762181189924381e-13,1.8642933801127455e-13
888.0,1.2590517019798946e-13,2.1700126392947597e-13
889.0,1.3615890019764057e-13,2.342801210615443e-13
890.0,1.4158915187577241e-13,2.42605973681879e-13
891.0,1.5309580590135536e-13,2.6188448532417e-13
892.0,1.6877771505497692e-13,2.872722768280147e-13
893.0,1.8968902044986715e-13,3.2179667571768197e-13
894.0,2.2157307078068035e-13,3.7402993265117316e-13
895.0,2.3943367284900534e-13,4.0351558176935906e-13
896.0,2.7950105953462004e-13,4.694976847710939e-13
897.0,3.0781426181283906e-13,5.153690212066392e-13
898.0,3.389393642728611e-13,5.660949805567087e-13
899.0,3.8038807578442507e-13,6.332596943456622e-13
900.0,4.4347805305468645e-13,7.36496750457621e-13
901.0,4.787685766993844e-13,7.938192003318006e-13
902.0,5.685616701535997e-13,9.3814962629528e-13
903.0,5.578204549573484e-13,9.226530267076787e-13
904.0,6.374057417840942e-13,1.050055563372833e-12
905.0,6.877817571859566e-13,1.1312272525969501e-12
906.0,7.855078110131986e-13,1.287830951549217e-12
907.0,8.158499148719107e-13,1.336508127318122e-12
908.0,8.635317895198967e-13,1.4134905828454175e-12
909.0,9.139458835201974e-13,1.4924386999203222e-12
910.0,9.856809999656482e-13,1.5956051546405244e-12
911.0,1.0430811361933736e-12,1.677928949280478e-12
912.0,1.124743276462231e-12,1.7910314130621396e-12
913.0,1.0831572344199684e-12,1.730183401709778e-12
914.0,1.1037580759585101e-12,1.7589804302959628e-12
915.0,1.1037580759585101e-12,1.7589804302959628e-12
916.0,1.3073319999434276e-12,2.065745710234183e-12
917.0,1.4630675902294902e-12,2.3011898984361078e-12
918.0,1.4907359839696508e-12,2.342911496645022e-12
919.0,1.6678553304344688e-12,2.607295185000835e-12
920.0,1.7972393798851627e-12,2.8031467438360976e-12
921.0,2.0477567548879664e-12,3.176966039542526e-12
922.0,2.332436559013697e-12,3.602279655524919e-12
923.0,2.6558305149067695e-12,4.0680421105853504e-12
924.0,2.859961765003708e-12,4.361175895927588e-12
925.0,3.1368615398489935e-12,4.762178399874379e-12
926.0,3.5691411730531514e-12,5.386540504732902e-12
927.0,3.7030312703437e-12,5.572206262270674e-12
